,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,PREVIOUS_LOANS_COUNT,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,DAYS_CREDIT_UPDATE,AMT_ANNUITY_y,MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,SK_ID_PREV,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,HOUR_APPR_PROCESS_START_y,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,DAYS_DECISION,SELLERPLACE_AREA,CNT_PAYMENT,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,MONTHS_BALANCE_x,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,SK_DPD_x,SK_DPD_DEF_x,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT,MONTHS_BALANCE_y,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,SK_DPD_y,SK_DPD_DEF_y
634,100724,0.0,Cash loans,F,N,Y,2,112500.0,312768.0,16506.0,270000.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.00712,-14809,-1071.0,-8813.0,-3579,,1,1,0,1,0,0,Core staff,4.0,2,2,THURSDAY,15,0,0,0,0,0,0,Trade: type 3,0.5570924348057287,0.6068838048632424,0.1419915427739129,0.2278,0.1516,0.9821,0.7552,,0.24,0.2069,0.3333,0.375,0.0914,0.1858,0.1318,0.0,0.0,0.2321,0.1574,0.9821,0.7648,,0.2417,0.2069,0.3333,0.375,0.0935,0.2029,0.1373,0.0,0.0,0.23,0.1516,0.9821,0.7585,,0.24,0.2069,0.3333,0.375,0.093,0.189,0.1342,0.0,0.0,reg oper spec account,block of flats,0.174,Panel,No,2.0,0.0,2.0,0.0,-611.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723208859477344,0.3596915285451197,28125.0,0.14672,0.0527739410681399,9.0,-1018.5555555555557,0.0,-644.4444444444445,-1428.3333333333333,2009.315,0.0,105407.465,29255.461875,0.0,0.0,-781.3333333333334,,,1.0,1207035.0,8554.77,22950.0,23760.0,0.0,22950.0,18.0,1.0,0.0,,,-611.0,133.0,3.0,365243.0,-550.0,-490.0,-490.0,-487.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,-520.0,-535.0,8548.665,8548.665,-18.0,3.0,1.8,0.0,0.0
635,100725,0.0,Cash loans,F,Y,Y,1,112500.0,1223010.0,51948.0,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.004849,-11487,-997.0,-4939.0,-2531,7.0,1,1,0,1,1,0,,3.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.6239045902276712,0.8106180215523969,0.1354,0.1109,0.9811,0.7416,0.0201,0.08,0.1838,0.2221,0.2638,0.1264,0.1104,0.0834,0.0,0.0,0.0735,0.0783,0.9811,0.7517,0.0095,0.0,0.2069,0.1667,0.2083,0.0854,0.0643,0.0471,0.0,0.0,0.1041,0.1065,0.9811,0.7451,0.0112,0.0,0.2069,0.1667,0.2083,0.0855,0.0855,0.065,0.0,0.0,reg oper spec account,block of flats,0.1703,Panel,No,1.0,0.0,1.0,0.0,-732.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.086793766866893,0.0919861652807417,37500.0,0.46176,0.0424755316800353,1.0,-1045.0,0.0,-1016.0,-961.0,,0.0,76014.0,,,0.0,-958.0,,,1.0,1982328.0,12414.825,133006.5,133006.5,0.0,133006.5,14.0,1.0,0.0,,,-732.0,3500.0,12.0,365243.0,-701.0,-371.0,-611.0,-605.0,0.0,,,,,,,,,,,,,,,,,,,,,1.25,2.5,-656.0,-664.5,35355.96,35355.96,-22.0,10.4,8.4,0.0,0.0
636,100726,0.0,Cash loans,M,Y,N,0,202500.0,450000.0,17271.0,450000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.025164,-10231,-747.0,-487.0,-2917,64.0,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,9,0,0,0,1,1,0,Business Entity Type 3,,0.0625447551901638,0.3139166772114369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-812.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730133906753983,0.45,101250.0,0.0852888888888888,0.03838,5.0,-479.8,0.0,6253.6,-422.0,1290.1725,0.0,233983.79100000003,128709.9,0.0,0.0,-259.0,,,4.0,1941902.5,5670.09,83598.75,83234.25,3568.5,83598.75,12.75,1.0,0.1084378436795221,,,-1083.75,52.5,9.5,365243.0,-1255.6666666666667,-905.6666666666666,-915.6666666666666,-908.6666666666666,0.0,,,,,,,,,,,,,,,,,,,,,1.0238095238095235,6.852380952380952,-1080.0952380952383,-1091.9253968253968,3884.0476428571424,3370.6717857142853,-36.16666666666666,12.61904761904762,6.547619047619048,0.0,0.0
637,100727,0.0,Cash loans,F,Y,Y,0,112500.0,284400.0,10345.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-16914,-1386.0,-6802.0,-441,64.0,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,11,0,0,0,0,1,1,Self-employed,0.5368013305307875,0.6700927703719254,0.646329897706246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0819439517559418,0.3955696202531645,112500.0,0.09196,0.036376582278481,2.0,-888.0,0.0,-605.5,-582.0,,0.0,76880.25,0.0,,0.0,-569.0,,-14.25,6.0,2293699.0,22309.155,86122.5,362557.5,2407.5,129183.75,11.333333333333334,0.8333333333333334,0.0799545293178872,,,-1220.1666666666667,27.166666666666668,6.333333333333333,365243.0,71868.0,72072.0,72042.0,72046.0,0.6,-11.5,0.0,675000.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.25,4.625,-1367.0,-1377.40625,22983.37453125,22983.37453125,-45.25,8.25,4.083333333333333,0.0,0.0
638,100728,0.0,Cash loans,F,N,N,0,112500.0,555273.0,16366.5,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.030755,-17853,-3606.0,-6448.0,-1171,,1,1,0,1,0,0,Medicine staff,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,Medicine,,0.1596792335026377,0.524496446363472,0.0625,0.0569,0.9811,0.7416,0.0094,0.0,0.1262,0.1108,0.1525,0.0043,0.0269,0.0493,0.0,0.0073,0.0788,0.0,0.9796,0.7321,0.0,0.0,0.1724,0.1667,0.2083,0.0,0.0294,0.0095,0.0,0.0,0.0781,0.0847,0.9816,0.7518,0.0139,0.0,0.1724,0.1667,0.2083,0.0,0.0274,0.0698,0.0,0.0,reg oper account,block of flats,0.0618,Panel,No,4.0,0.0,4.0,0.0,-280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,6.0,0.2019828600235254,0.2026030439081316,56250.0,0.14548,0.0294746908277549,2.0,-2216.0,0.0,-1667.0,-1049.5,0.0,0.0,112500.0,0.0,0.0,0.0,-453.5,,,10.0,1908705.4,21637.65375,236250.0,263791.8,0.0,295312.5,15.2,1.0,0.0,,,-1109.2,199.6,18.0,273799.25,-1372.75,90443.0,181733.75,181738.25,0.75,-9.0,276307.03058823524,397058.82352941175,26470.58823529412,39705.882352941175,0.0,13235.29411764706,13032.585,25546.857352941177,22234.98176470588,266409.4526470588,275964.2364705882,275964.2364705882,0.2352941176470588,0.2941176470588235,0.0,0.0588235294117647,8.0,0.0,0.0,0.75,11.476588362617774,-1125.4302902979373,-1129.033846872082,17928.425738158898,15446.93587184874,-47.333333333333336,18.0,9.626666666666669,1.207017543859649,0.312280701754386
639,100730,0.0,Cash loans,F,N,Y,1,315000.0,1971072.0,62019.0,1800000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-16938,-1744.0,-3240.0,-496,,1,1,0,1,0,0,Accountants,3.0,1,1,MONDAY,15,0,0,0,0,0,0,Business Entity Type 1,0.8558699836989857,0.7835429391645801,0.6279908192952864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-696.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1029637501475971,0.1598115137346581,105000.0,0.1968857142857142,0.0314646040327293,1.0,-697.0,0.0,1859.0,,,0.0,4500000.0,3933355.5,0.0,0.0,-4.0,,,4.0,2139558.0,15156.37125,250994.25,287366.625,9501.75,250994.25,15.5,1.0,0.1528826796506855,,,-1568.25,87.0,23.0,365243.0,-1537.75,-877.75,-1282.75,-1276.75,0.75,,,,,,,,,,,,,,,,,,,,,1.4241071428571428,5.196428571428571,-1411.857142857143,-1428.300892857143,29388.659705357142,37993.75738392857,-46.875,20.74404761904762,15.563492063492063,0.0,0.0
640,100731,0.0,Revolving loans,F,Y,Y,1,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13830,-1123.0,-3446.0,-5257,14.0,1,1,0,1,1,0,,3.0,2,2,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.4948451471160607,0.7322716558393321,0.6785676886853644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,0.0,-886.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0812002892263196,0.4166666666666667,37500.0,0.12,0.05,8.0,-1196.0,0.0,-941.4285714285714,-1161.8333333333333,0.0,0.0,182800.884375,25842.375,0.0,0.0,-659.5,,,4.0,2465321.5,9512.535,93106.65375,93797.40375,1665.0,124142.205,13.0,1.0,0.0546021187484602,,,-350.75,6.5,5.333333333333333,365243.0,-431.5,-221.5,182304.5,182307.5,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.75,-379.0,-419.3333333333333,7516.2225,7516.2225,-13.25,8.0,6.0,0.0,0.0
641,100732,0.0,Cash loans,F,N,Y,0,225000.0,450000.0,22018.5,450000.0,Family,Working,Incomplete higher,Married,House / apartment,0.028663,-10230,-146.0,-193.0,-377,,1,1,1,1,1,0,Laborers,2.0,2,2,MONDAY,17,0,0,0,0,0,0,Services,,0.5569267731180002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-256.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142717497556207,0.5,112500.0,0.09786,0.04893,2.0,-201.0,0.0,141.0,,,0.0,277528.5,224823.6,,0.0,-14.0,,-3.0,2.0,1926698.0,9872.64,54947.25,54947.25,0.0,109894.5,15.5,1.0,0.0,,,-212.0,20.0,12.0,365243.0,-225.0,105.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,-135.0,-138.85714285714286,9872.64,9872.64,-5.0,12.0,9.0,0.0,0.0
642,100733,0.0,Cash loans,F,N,N,0,157500.0,450000.0,20979.0,450000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.006233,-14351,-4551.0,-3591.0,-4241,,1,1,0,1,1,0,Core staff,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Insurance,0.097044215520339,0.6735448169386311,0.326475210066026,0.066,0.004,0.9757,,,0.0,0.1379,0.1667,,0.046,,0.0512,,0.102,0.0672,0.0041,0.9757,,,0.0,0.1379,0.1667,,0.047,,0.0534,,0.108,0.0666,0.004,0.9757,,,0.0,0.1379,0.1667,,0.0468,,0.0521,,0.1041,,block of flats,0.0622,"Stone, brick",No,1.0,1.0,1.0,1.0,-188.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171207581353216,0.35,78750.0,0.1332,0.04662,7.0,-2207.0,0.0,-302.2857142857143,-1149.75,43493.445,0.0,1946871.0,296323.0714285714,0.0,0.0,-656.1428571428571,,,1.0,1132456.0,10924.2,76500.0,54000.0,22500.0,76500.0,13.0,1.0,0.3203208556149733,,,-1539.0,36.0,6.0,365243.0,-1506.0,-1356.0,-1356.0,-1346.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.6666666666666665,-1426.0,-1422.2222222222222,10923.13,7281.73,-47.5,6.0,3.0,0.25,0.25
643,100734,0.0,Cash loans,F,Y,Y,1,157500.0,1218375.0,51750.0,1089000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13879,-2930.0,-3439.0,-4395,4.0,1,1,0,1,1,1,High skill tech staff,3.0,2,2,THURSDAY,7,0,0,0,0,0,0,Industry: type 7,0.7864997083569245,0.5496953558012253,0.6161216908872079,0.0619,0.0486,0.9767,,,0.0,0.1379,0.1667,,0.0545,,0.0521,,0.0475,0.063,0.0505,0.9767,,,0.0,0.1379,0.1667,,0.0558,,0.0543,,0.0503,0.0625,0.0486,0.9767,,,0.0,0.1379,0.1667,,0.0555,,0.053,,0.0485,,block of flats,0.0513,Block,No,5.0,0.0,5.0,0.0,-1760.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.2111103105411052,0.1292705447830101,52500.0,0.3285714285714285,0.0424746075715604,5.0,-1201.8,0.0,1278.4,-1037.0,1164.78,0.0,56390.4,29434.203,7942.995,0.0,-656.6,6853.62375,-23.4,8.0,2089456.375,5535.142500000001,37220.625,40920.75,0.0,49627.5,13.125,1.0,0.0,,,-1188.0,419.625,12.0,365243.0,-1482.8333333333333,-1152.8333333333333,59676.833333333336,59681.66666666666,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,1.0208333333333333,5.75,-1340.3333333333333,-1350.5027777777775,5961.051687499999,5961.051687499999,-44.66666666666666,11.925925925925926,6.713804713804714,0.0,0.0
644,100735,0.0,Cash loans,F,Y,Y,1,292500.0,720000.0,25636.5,720000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-14569,-7807.0,-2575.0,-2358,2.0,1,1,0,1,0,0,Medicine staff,3.0,2,2,TUESDAY,17,0,0,0,0,0,0,Medicine,0.4652445426432417,0.6260879356711869,0.4794489811780563,0.1402,,0.9965,,,0.12,0.1034,0.375,,,,0.0746,,0.2248,0.1429,,0.9965,,,0.1208,0.1034,0.375,,,,0.0777,,0.2379,0.1416,,0.9965,,,0.12,0.1034,0.375,,,,0.0759,,0.2295,,block of flats,0.1075,Mixed,No,4.0,0.0,4.0,0.0,-1464.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.5358638204406617,0.40625,97500.0,0.0876461538461538,0.03560625,5.0,-1064.2,0.0,-7.0,-760.0,,0.0,429738.3,88281.9,0.0,0.0,-425.8,,,4.0,1576575.0,8792.37,42251.625,45346.5,0.0,56335.5,16.5,1.0,0.0,,,-872.25,581.25,8.0,365243.0,-1091.3333333333333,-881.3333333333334,-901.3333333333334,-895.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.2820512820512822,4.358974358974359,-990.5641025641024,-1000.7649572649574,9030.721153846154,8310.371538461537,-33.166666666666664,7.727272727272727,3.935606060606061,0.0,0.0
645,100736,0.0,Cash loans,M,Y,N,0,112500.0,1080000.0,34839.0,1080000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-20629,-3291.0,-7402.0,-4028,10.0,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Housing,,0.6984252336192687,0.4578995512067301,0.2598,0.1403,0.9816,0.7484,0.0628,0.28,0.2414,0.3333,0.375,0.2233,0.2118,0.2756,0.0,0.0015,0.2647,0.1456,0.9816,0.7583,0.0634,0.282,0.2414,0.3333,0.375,0.2284,0.2314,0.2872,0.0,0.0015,0.2623,0.1403,0.9816,0.7518,0.0632,0.28,0.2414,0.3333,0.375,0.2272,0.2155,0.2806,0.0,0.0015,reg oper spec account,block of flats,0.2682,Panel,No,0.0,0.0,0.0,0.0,-544.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.1595326966891269,0.1041666666666666,56250.0,0.30968,0.0322583333333333,16.0,-1216.5,0.0,440.8,-947.0909090909092,0.0,0.0,338150.25,32774.142857142855,0.0,0.0,-538.25,,,13.0,1781532.6153846155,15921.21,327153.2123076923,334522.03846153844,5773.6575,354415.98,13.615384615384617,1.0,0.1300785797929702,,,-1556.6153846153843,308.15384615384613,20.83333333333333,328470.4,-1767.4,35363.9,-1541.3,35162.3,0.3,-42.0,16107.546686746988,101927.7108433735,4159.756097560976,4109.638554216867,0.0,0.0,1336.7111111111112,5886.719457831325,4877.814578313253,15292.104939759036,15962.07198795181,15962.07198795181,0.1463414634146341,0.144578313253012,0.0,0.0,22.074074074074076,0.0120481927710843,0.0120481927710843,1.0084498834498834,8.75,-1595.1275229357798,-1632.2305211607963,32288.578133709183,32288.578133709183,-53.55555555555556,11.939153439153438,8.619708994708994,0.0,0.0
646,100737,0.0,Cash loans,F,N,Y,0,112500.0,247275.0,17208.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.035792,-24181,,-8064.0,-4427,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.6203832643212274,0.8214433128935934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,-1391.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,,0.4549590536851683,112500.0,0.15296,0.0695905368516833,5.0,-1118.8,0.0,-726.0,-761.6,0.0,0.0,143747.37900000002,0.0,0.0,0.0,-501.8,,,4.0,1367521.75,14469.255,120368.25,110022.75,31857.75,160491.0,11.75,1.0,0.2394885766557931,,,-972.5,1249.5,12.0,365243.0,-1152.6666666666667,-822.6666666666666,120918.33333333331,120920.66666666669,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,6.333333333333333,-992.6666666666666,-1002.5984848484848,14463.39,14463.39,-33.333333333333336,12.0,6.333333333333333,0.0,0.0
647,100738,0.0,Revolving loans,F,N,Y,2,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-10939,-1849.0,-1052.0,-3189,,1,1,0,1,1,0,Laborers,4.0,3,3,FRIDAY,11,0,0,0,0,0,0,Self-employed,0.49973984404142,0.4351975604940637,0.3723336657058204,0.0392,0.135,0.9717,0.6124,0.0102,0.0,0.1724,0.0833,0.125,0.0234,0.0303,0.0522,0.0077,0.096,0.0399,0.1401,0.9717,0.6276,0.0102,0.0,0.1724,0.0833,0.125,0.024,0.0331,0.0544,0.0078,0.1016,0.0396,0.135,0.9717,0.6176,0.0102,0.0,0.1724,0.0833,0.125,0.0238,0.0308,0.0532,0.0078,0.098,reg oper account,block of flats,0.0564,"Stone, brick",No,2.0,0.0,2.0,0.0,-1597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690282475546211,0.75,33750.0,0.0666666666666666,0.05,15.0,-953.4,0.0,-216.92857142857144,-913.3333333333334,0.0,0.0,276653.517,11914.083,10581.280714285716,0.0,-732.9333333333333,,,2.0,2461522.5,22292.9325,355313.25,320359.5,36130.5,355313.25,10.0,1.0,0.123718236744603,,,-932.0,43.5,14.0,365243.0,-901.5,-511.5,181973.5,181975.0,0.0,,,,,,,,,,,,,,,,,,,,,4.75,5.0,-781.5,-790.4,15462.56925,28962.56925,-26.0,14.0,9.555555555555555,0.0,0.0
648,100739,0.0,Revolving loans,F,N,Y,2,216000.0,337500.0,16875.0,337500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-10643,-219.0,-440.0,-3179,,1,1,0,1,1,0,Accountants,4.0,1,1,FRIDAY,18,1,1,0,0,0,0,Business Entity Type 3,0.4670637353833613,0.7291650149007555,0.7366226976503176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0205769050079864,0.64,54000.0,0.078125,0.05,2.0,-1597.0,0.0,-303.0,-1480.0,11340.0,0.0,1057173.615,584748.0,0.0,0.0,-764.5,,,1.0,2776626.0,24299.82,216436.5,235008.0,0.0,216436.5,17.0,1.0,0.0,,,-510.0,160.0,12.0,365243.0,-479.0,-149.0,-149.0,-145.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,6.5,-314.0,-322.4166666666667,24297.34875,24297.34875,-11.0,12.0,6.0,0.0,0.0
